Label ID,Name,Specialization,Status,Country,Website,Online Shopping
49932,Blackened Force Records,"Black Metal, Thrash Metal, Death Metal, Speed Metal",active,Poland,https://www.facebook.com/blackenedforcerec,
53120,Blackened Label Records,"Black Metal, Christian",active,United States,https://www.facebook.com/Blackened-Label-Records-1130244450466573,
11180,Blackened Life,,active,Russia,http://blackenedlife.ru/label,
1527,Blackened Moon,Black / Death Metal,closed,United States,,
63264,Blackened Moon Records,Depressive Black Metal,closed,United States,https://blackenedmoonrecords.bandcamp.com/community,
42401,Blackened Past Productions,,closed,France,,
30574,Blackened Recordings,Metallica,active,United States,https://metallica.com/store,Yes
36101,Blackened Recordings,,unknown,Japan,,
63839,Blackened Russian cult,,active,Russia,,
41650,Blackened Underground Alliance,,active,United States,https://www.facebook.com/BlackenedAlliance,
32529,Blackest Ever Black,"Rock, Pop, Experimental/Alternative Music",active,United Kingdom,http://blackesteverblack.com/,Yes
38317,Blackest Ink Recordings,Black Metal,unknown,Serbia,http://web.archive.org/web/20190101144544/http://blackestink.com/,
6824,Blackest Rainbow Records,,active,United Kingdom,http://www.blackest-rainbow.moonfruit.com/,Yes
50707,Blackest Records,,active,Japan,https://blackestrecord.bandcamp.com/,
39515,Blackest Sky Productions,,active,,,
4966,Blackfield Media,,closed,Poland,,
2715,Blackfish Records,Hardcore,closed,United Kingdom,,
36391,Blackflag Records,,active,Chile,,
64699,Blackflame Records,"Black Metal, Dungeon Synth",active,Türkiye,https://www.instagram.com/blackflame.records/,Yes
36436,Blackflash Records,,unknown,Germany,,
6825,Blackfuneral,Black Metal,closed,,,
11183,Blackgate,Black Metal,closed,,,
53066,Blackhawk Merchandise,,active,Indonesia,https://www.facebook.com/blackhawk.merchandise/,
11184,Blackhead,,closed,,,
37785,Blackheart Coven,"Black Metal, Dark Ambient, Noise.",on hold,United States,,
3925,Blackheart Records,,active,United States,http://www.blackheart.com/,Yes
64545,Blackheaven Records,Metalcore,active,United States,https://blackheavenrecords.bigcartel.com/,Yes
46206,BlackHeavens Music,"Extreme Metal, Alternative Rock, Gothic",active,Italy,https://www.facebook.com/BlackHeavensMusic/,Yes
53771,Blackholesound Studio,Death Metal.,active,Russia,https://vk.com/blackholesound,
45560,Blackhouse Records,,active,,http://www.blackhouserecordsinc.com/,
52633,Blackian Productions,,closed,United States,,
52480,BlackIcon Records,,unknown,Italy,,
33142,Blackie Records,,active,Mexico,,
49905,Blackjack Records,,closed,United States,,
23708,Blacklava Productions Ltd,,active,United Kingdom,http://www.blacklavaproductions.com/,
55827,Blacklight Media,,active,United States,https://www.blacklightmediarecords.com/,Yes
35060,Blacklight Records,"Metal, Rock",active,Netherlands,http://www.blacklight-records.com/,Yes
40835,Blacklinemerch Production,,active,Indonesia,,
11187,BlackLung,,closed,,,
52647,Blackmage Records,"Black Metal, Noise, Experimental Rap",active,United States,https://blackmagestore.com/,Yes
36989,Blackmass Records,,closed,,,
39227,BlackMetal Venezuela,,unknown,Venezuela,,
6826,Blackmetal-Nl,Black Metal,closed,Netherlands,,
176,Blackmetal.com,Black Metal,active,United States,http://www.blackmetal.com,Yes
57762,Blackmetalgram,Black Metal,changed name,United Kingdom,,
6827,Blackmonolith's Shadows,Black Metal,closed,Russia,,
56561,Blackmoon Productions,Black Metal,active,Colombia,,
3926,Blackmoon Records,Black Metal,unknown,Germany,,
31858,Blackmoon Records,,active,Poland,https://blackmoon-records.blogspot.com/,
35647,Blackned Sun,Folk/Pagan/Black Metal,unknown,Germany,https://www.facebook.com/pages/Blackned-Sun/276871929167680,
11191,Blacknero,,closed,,,
4967,Blackness Production,Black Metal,active,Serbia,http://blackness-production.blogspot.com/,
11192,BlackNoise,,closed,,,
52317,Blackoak Records,,active,Sweden,https://www.sigfridsson.net/,Yes
43082,Blackout Brigade,,active,France,,
1850,Blackout Discos,"Power Metal, Thrash Metal, Death Metal",closed,Brazil,http://blackoutdiscos.blogspot.com.br/,
62920,Blackout Records,,closed,Slovenia,,
37014,Blackout! Records,"Punk, Hardcore",active,United States,http://www.blackoutrecords.com,
11193,Blackprint,,closed,,,
59550,Blackratt Records,Metal and subgenres,active,Argentina,https://blackrattrecords.bandcamp.com/,Yes
56569,Blackriver Records,,active,Colombia,https://www.facebook.com/blackriverrecordscolombia,
32262,Blackropolis Records,,active,Peru,,
844,BlackSeed Productions,Black Metal,active,Spain,http://www.blackseedprod.com/,Yes
41935,Blackseed Records,"Doom, Stoner, Sludge",active,United States,http://www.blackseedrecords.com,
62594,BlackSeven Records,,active,United States,,
425,Blacksmith Productions,Death Metal,active,Russia,http://www.blacksmithprods.com/,
27485,Blacksmith Records,"Death Metal, Black Metal",closed,Germany,http://www.blacksmithrecords.eu,Yes
57366,Blacksmith Studio,,closed,Hungary,,
11198,Blacksnake Records,,active,Germany,http://www.blacksnake-records.com/,
38495,Blackspin Music,,changed name,,,
53301,Blackstar,,closed,United States,,
845,Blackstar Crosses Productions,"Heavy, Power, Thrash, Death",active,Argentina,http://www.blackstar3.com/,Yes
47449,Blackstar Productions,"Blackened Crust, Sludge/Stoner/Doom Metal",closed,Sweden,http://blackstarproductions1.bandcamp.com/,Yes
38171,BlackSteel Music,"Black Metal, Death Metal, Thrash Metal, Doom Metal",active,Spain,http://www.facebook.com/blacksteelproductions,Yes
11199,Blackstok Undeground Metal,,closed,,,
39720,Blackstorm 666,,active,Chile,http://www.facebook.com/pages/Blackstorm-666/532780880165477,
2081,Blacktalon Media,"Black Metal, Death Metal",closed,Australia,,
50165,Blacktape Unorthodox Records,,active,,,
30294,BlackTeamMedia,"Hardcore, Grindcore, Death Metal",active,Poland,http://www.blackteammedia.pl,
64293,Blackthrash Until Die Prod,,active,Colombia,,
3927,Blackthrone Productions,"Black Metal, Dark Ambient",closed,United Kingdom,,
48981,Blacktop Records,,active,Canada,http://www.blacktoprecords.ca/,Yes
56195,Blacktop Records,"Punk, Hardcore",closed,Germany,,
57803,Blackvomitofhell,,closed,Mexico,,
30185,Blackwater Records,,active,United States,http://www.blackwaterpdx.com/,Yes
49937,Blackwater Soundstudio Records,,active,Germany,,
28955,Blackwhite Inc.,,closed,Bulgaria,,
11203,Blackwind Records,"Doom Metal, Black Metal, Symphonic Metal",closed,Mexico,,
27406,Blackwinds Productions,"Black, Death Metal",active,Singapore,,
38205,Blackwood Productions,"Black Metal, Death Metal",active,United Kingdom,https://www.facebook.com/blackwoodproductionsuk/,Yes
48204,Blackzone,,unknown,Colombia,https://www.facebook.com/BlackzoneProduciones,
4969,Blade Records,,closed,Brazil,,
50441,Blade Records,,active,United States,http://bladerecords.storenvy.com,Yes
52882,Blade Records,,closed,Canada,,
52883,Blade Records,,closed,United Kingdom,,
11206,Blade Walker,,closed,,,
43059,Blah Blah Blah,,closed,Australia,,
39640,Blak Skul Records,"Thrash, Black, Punk, Hardcore",active,United States,http://blakskul.bigcartel.com/,
6828,Blak Starr Productions,,unknown,,,
28312,Blakhaertz Records,,active,Finland,,
27948,Blakhaertz Scandinavia,,active,Finland,,
11207,Blakk,,closed,,,
37638,Blakk Holokaust ‎Prod.,,closed,,,
59112,Blakk Metal Knights Records,,active,Unknown,,
39495,Blakk Records,,active,,,
29597,BlakkFoxx Productions,,closed,,,
54008,Blåkulla,Black Metal,active,Finland,https://www.facebook.com/blakullafinland,Yes
56150,Blam Records,,active,United States,,
43984,Blana Recording Studio,,active,Romania,,
31495,Blanc Gestió Cultural,,unknown,Spain,,
616,Bland Hand Records,"Doom, Progressive, Blues, Experimental",closed,United States,,
31782,Blank Page Empire Records,,active,United States,http://blankpageempire.com/,
33983,Blank Records,,unknown,United States,,
53057,Blank Thought Records,"Punk, Metal",active,Canada,,
2716,Blankmind Media,"Black Metal, Dark Ambient, Noise, Black Noise, Experimental Electronic, Ambient, Folk, Drone, Stoner Doom, Funeral Doom",active,United States,http://www.blankmindmedia.com/,Yes
54821,Blare Records,,active,United States,,
4970,Blarg,,unknown,,,
11209,Blasfemando,Black Metal,unknown,,,
44651,Blasfêmas Distro,,active,Brazil,,
50334,Blasfemas Records,,active,United States,https://www.facebook.com/Blasfemas-Records-460668238011076/,
11210,Blasfemia Death,Black Metal,active,El Salvador,,
41455,Blasfemia Prods,Heavy/Thrash/Black/Death Metal,active,Argentina,,
30432,Blasfemia Productions,,active,Colombia,http://www.youtube.com/user/BlasfemiAproductions,
6829,Blasfemia Records,Death / Black Metal,closed,Colombia,,
21909,Blasfemo Estudios,,unknown,,,
29323,Blasphematoire Records,,active,France,,
34213,Blasphemer Horde Prods,,active,Chile,,
64808,Blasphemer Production,,unknown,Ukraine,,
53498,Blasphêmia Produções,"Death, Black Metal",active,Brazil,https://www.facebook.com/blasphemiaproducoes/?hc_ref=ARTvtTRJZrfMPhizH,Yes
32039,Blasphemic Art,Death Metal / Black Metal / Grindcore,active,Brazil,http://blasphemicartdistro.loja2.com.br/,
2373,Blasphemic Hymns,Black/Death Metal,unknown,United States,,
37018,Blasphemic Ritual Distro,"Black Metal, Death Metal, Thrash Metal",active,Brazil,https://blasphemicritual.loja2.com.br,
52796,Blasphemic Sacrifice Records,,active,United States,,
53525,Blasphemisia Produktionen,"Black, Death Metal",active,Indonesia,https://blasphemisia.bandcamp.com/,
28370,Blasphemour Records,"Hardcore, Metalcore, Death Metal",active,United States,http://blasphemourrecords.com,
1668,Blasphemous Art Productions,"Black, Death, Thrash Metal",active,Italy,https://www.blasphemousartrecords.com/,Yes
32197,Blasphemous Attack Productions,Black Metal,active,Colombia,https://blasphemousattack.com/,Yes
50555,Blasphemous Creations of Hell Records,Black Metal,active,United States,,
4971,Blasphemous Division,Black Metal,closed,Poland,,
38417,Blasphemous Production,NSBM,closed,Poland,,
2717,Blasphemous Promotion,"Black Metal, NSBM",closed,Poland,,
58567,Blasphemous Record Label,,active,,,
49785,Blasphemous Records,,unknown,Italy,https://www.blasphemousrecords.org,
55390,Blasphemous Records,,unknown,Malaysia,,
4972,Blasphemous Terror Records,"Death, Black Metal",active,Germany,http://www.blasphemous-terror.com/,Yes
1147,Blasphemous Underground Productions,Black Metal,closed,France,,
11214,Blasphemus,Black Metal,closed,,,
11215,Blasphemy and Hate,,closed,,,
57936,Blasphemy and Hate Prod,,closed,Brazil,,
6830,Blasphemy Distributions,,closed,Chile,,
40128,Blasphemy Halls Productions,"Black Metal, Death Metal",active,Germany,http://www.blasphemyhalls.de/,Yes
30992,Blasphemy Prod,,active,Ecuador,,
45521,Blasphemy Prods,,active,Ecuador,,
50673,Blasphemy Productions,Heavy Metal,unknown,United States,,
56836,Blasphemy Productions,,active,Brazil,,
27783,Blasphemy Records,,active,,,
36969,Blasphemy Records,,closed,Spain,,
25398,Blasphemy Spread,,closed,Brazil,,
45129,Blasphlegmy,,active,United States,,
3258,Blast,,unknown,,,
47967,Blast Addict,"Grindcore, Goregrind, Mincecore, Noisecore",active,United States,http://blastaddict.storenvy.com,Yes
11217,Blast Beat,,closed,,,
30125,Blast Beat Records,Extreme Metal,active,United States,,
54988,Blast Bitch Productions,Brutal Death Metal,active,United States,,
1855,Blast First,"Alternative Rock, Grunge, Punk Rock",closed,United Kingdom,http://www.mute.com/labelLoad.do?id=65,
38601,Blast for Humanity Records,,active,,,
45087,Blast Furnace Productions,,active,Norway,,
25859,Blast Head Records,"Extreme Metal, Grindcore",closed,Canada,https://blastheadrecords.bandcamp.com,Yes
53867,Blast o Me Muero,Sludge/Drone/Doom Metal,active,Argentina,,
40197,Blast of Truth Records,,active,Poland,https://www.facebook.com/blastoftruth,
39591,Blast Off!,,unknown,Malaysia,,
11216,Blasphemy Art,Death / Black Metal,unknown,,,
21911,Blast Zone Entertaiment,,unknown,,,
11219,Blastard,,unknown,,,
11220,Blastasfuk Grindcore,"Grindcore, Thrashcore, Goregrind, Powerviolence, Hardcore, Crust Punk",active,Australia,http://blastasfuk.blogspot.com.au/,Yes
21910,Blastbeat Mailmurder / Productions,"Grindcore, Crust/Hardcore, Noise, Ambient, Experimental",active,Greece,http://www.blastbeatmailmurder.com/,Yes
57679,Blastbeat Records,,unknown,Portugal,https://www.blastbeatrecords.com/,
33358,Blastbomb Records,,unknown,,,
27147,Blastcat Records,"Hardcore, Grindcore, Powerviolence",closed,United States,,
11221,Blastcore Records,,closed,United States,,
11222,Blasted,,closed,,,
52089,Blasted Black Records,,unknown,France,,
31097,Blasted Flag Records,,unknown,Brazil,,
54922,Blasted Production,Brutal Death Metal,active,Indonesia,,
6832,Blaster Records,Thrash Metal,closed,,,
50801,Blasters Records,,unknown,Brazil,,
6833,Blastic Heaven,Heavy Metal,closed,,,
64122,Blastic Heaven Records,,active,Finland,,
11224,Blasting of Death Mediazine,Death Metal / Grindcore,unknown,,,
38988,Blasting Production,,active,Indonesia,,
33171,Blasting Record,,unknown,,,
29519,Blasting Records,Death Metal,active,Colombia,http://myspace.com/blastingrecords,Yes
3259,Blastwork Records,"Brutal Death Metal, Grindcore, Goregrind",active,Malaysia,http://myspace.com/blastwork,
39407,Blast Work Records,"Punk, Grind, Hardcore",active,Japan,http://blastworkrecords.jimdo.com/,
11228,Blastzone Entertainment,Metal/Rap/Rock,unknown,United States,http://myspace.com/blastzoneentgroup,Yes
4974,Blatant,Thrash Metal,closed,,,
30265,Blatherskyte Noise,,unknown,United States,,
2718,Blaze Bayley Recordings,Blaze Bayley,active,United Kingdom,http://www.blazebayley.net/,
3260,BlazeBirth Hall,Black Metal,active,Russia,,
11231,Blazer,Death Metal,closed,Indonesia,,
58751,Blazing Eye Productions,Black Metal,active,Italy,https://blazingeyeproductions.bandcamp.com,
47842,Blazing Hatred Records,"Death metal, Black metal, Deathcore, Grindcore",active,Argentina,https://www.facebook.com/Blazing-Hatred-Records-1904559973169150/,
64196,Blazing Obscurite,,active,Brazil,,
6834,Blazing Obscurity Records,"Black Metal, Death Metal, Thrash Metal",active,Costa Rica,,
1148,Blazing Productions,"NSBM, Pagan Metal",unknown,Netherlands,http://www.blazing.ws/,Yes
57845,"Blazing Sun Inc., Recordings",,active,,,
38103,Blazt Promotion,,active,Malaysia,http://blaztpromotion.blogspot.com/,
6835,BLC Productions,,unknown,United States,http://www.blcmusic.com/shop.php,Yes
24943,Blé-Pre-Erections,"Goregrind, Death Metal",unknown,,,
34783,Blé-Pre-Erections Productions,,unknown,Belgium,,
42298,Bleach Mojito Records,,active,Canada,http://bleachmojitorecords.bandcamp.com/,
2082,Bleak Art Records,"Black, Viking, Death, Pagan Metal",unknown,Canada,,
48624,Blasphemous Mockery Productions,Black metal,active,United States,,
59450,Bleak Black Kvlt,"Black Metal, Bootlegs of well-known black metal albums",unknown,United States,,
23918,Bleak Bone Mortualia,Black / Death Metal,active,Germany,http://bbm.solrecords.de,
6837,Bleak Cold,Black Metal,closed,,,
27454,Bleak Environment,"Raw Black Metal, Harsh Noise, Industrial",active,United States,,
3929,Bleak Forest,Black Metal,unknown,,,
6836,Bleak Recordings,,active,Portugal,http://www.bleakrecordings.com/,Yes
61439,Bleakhouse,,active,United States,https://www.bleakhouse.co/,Yes
4975,Bleakscape Records,,active,United Kingdom,http://myspace.com/bleakscaperecords,
64032,Bleargh Records,,unknown,Brazil,,
4976,Bled Dry,,unknown,,,
42964,Bled Dry Productions,,active,Israel,,
11233,Bled Out,,closed,,,
32400,Bledcore Wreckords,,active,United States,,
62269,Bleed IV Records,,active,United Kingdom,,
11234,Bleed Metal,Thrash Metal,unknown,,,
58144,Bleed Out and Die Records,,active,Unknown,,
2083,Bleed Records,"Black, Death, Thrash Metal",closed,Australia,http://myspace.com/bleedrecords,Yes
57100,Bleed Records,,active,France,,
21913,Bleedin,,unknown,,,
11236,Bleedin' Hemorrhoid Records,,closed,Netherlands,,
27276,Bleeding Art Productions,Black Metal,unknown,Sweden,,
11237,Bleeding Coffin,,closed,,,
56215,Bleeding Concrete Records,,active,,,
11238,Bleeding Doll,,closed,,,
11240,Bleeding Ear,,closed,,,
32275,Bleeding Ear Records,,active,Czechia,http://bleeding.webz.cz/,
64501,Bleeding Edge Records,,active,United States,,
6839,Bleeding Erection,Death Metal,closed,,,
